agency_cd	site_no	datetime	18601_00060_00003	18601_00060_00003_cd
5s	15s	20d	14n	10s
USGS	09066325	2019-01-01	19.3	A
USGS	09066325	2019-01-02	17.2	A
USGS	09066325	2019-01-03	17.8	A
USGS	09066325	2019-01-04	17.9	A
USGS	09066325	2019-01-05	18.0	A
USGS	09066325	2019-01-06	18.0	A
USGS	09066325	2019-01-07	17.8	A
USGS	09066325	2019-01-08	18.0	A
USGS	09066325	2019-01-09	17.4	A
USGS	09066325	2019-01-10	17.4	A
USGS	09066325	2019-01-11	18.2	A
USGS	09066325	2019-01-12	17.3	A
USGS	09066325	2019-01-13	15.0	A
USGS	09066325	2019-01-14	15.4	A
USGS	09066325	2019-01-15	16.4	A
USGS	09066325	2019-01-16	17.9	A
USGS	09066325	2019-01-17	17.2	A
USGS	09066325	2019-01-18	17.6	A
USGS	09066325	2019-01-19	17.5	A
USGS	09066325	2019-01-20	17.5	A
USGS	09066325	2019-01-21	16.5	A
USGS	09066325	2019-01-22	15.3	A
USGS	09066325	2019-01-23	14.7	A
USGS	09066325	2019-01-24	16.1	A
USGS	09066325	2019-01-25	16.8	A
USGS	09066325	2019-01-26	18.3	A
USGS	09066325	2019-01-27	18.1	A
USGS	09066325	2019-01-28	17.1	A
USGS	09066325	2019-01-29	15.3	A
USGS	09066325	2019-01-30	16.1	A
USGS	09066325	2019-01-31	16.2	A
USGS	09066325	2019-02-01	16.2	A
USGS	09066325	2019-02-02	16.5	A
USGS	09066325	2019-02-03	16.8	A
USGS	09066325	2019-02-04	16.2	A
USGS	09066325	2019-02-05	15.9	A
USGS	09066325	2019-02-06	14.8	A
USGS	09066325	2019-02-07	12.9	A
USGS	09066325	2019-02-08	14.1	A
USGS	09066325	2019-02-09	15.1	A
USGS	09066325	2019-02-10	14.7	A
USGS	09066325	2019-02-11	13.9	A
USGS	09066325	2019-02-12	13.1	A
USGS	09066325	2019-02-13	13.3	A
USGS	09066325	2019-02-14	13.8	A
USGS	09066325	2019-02-15	15.8	A
USGS	09066325	2019-02-16	15.2	A
USGS	09066325	2019-02-17	15.4	A
USGS	09066325	2019-02-18	14.5	A
USGS	09066325	2019-02-19	14.2	A
USGS	09066325	2019-02-20	13.6	A
USGS	09066325	2019-02-21	13.7	A
USGS	09066325	2019-02-22	14.2	A
USGS	09066325	2019-02-23	14.0	A
USGS	09066325	2019-02-24	13.5	A
USGS	09066325	2019-02-25	13.3	A
USGS	09066325	2019-02-26	13.9	A
USGS	09066325	2019-02-27	13.2	A
USGS	09066325	2019-02-28	13.7	A
USGS	09066325	2019-03-01	13.7	A
USGS	09066325	2019-03-02	14.3	A
USGS	09066325	2019-03-03	13.3	A
USGS	09066325	2019-03-04	13.4	A
USGS	09066325	2019-03-05	13.7	A
USGS	09066325	2019-03-06	15.8	A
USGS	09066325	2019-03-07	16.2	A
USGS	09066325	2019-03-08	15.7	A
USGS	09066325	2019-03-09	15.8	A
USGS	09066325	2019-03-10	16.7	A
USGS	09066325	2019-03-11	16.6	A
USGS	09066325	2019-03-12	17.5	A
USGS	09066325	2019-03-13	17.2	A
USGS	09066325	2019-03-14	14.1	A
USGS	09066325	2019-03-15	13.7	A
USGS	09066325	2019-03-16	14.1	A
USGS	09066325	2019-03-17	14.8	A
USGS	09066325	2019-03-18	15.8	A
USGS	09066325	2019-03-19	15.6	A
USGS	09066325	2019-03-20	14.6	A
USGS	09066325	2019-03-21	15.6	A
USGS	09066325	2019-03-22	14.8	A
USGS	09066325	2019-03-23	14.8	A
USGS	09066325	2019-03-24	14.3	A
USGS	09066325	2019-03-25	14.8	A
USGS	09066325	2019-03-26	15.7	A
USGS	09066325	2019-03-27	19.6	A
USGS	09066325	2019-03-28	25.4	A
USGS	09066325	2019-03-29	27.3	A
USGS	09066325	2019-03-30	23.6	A
USGS	09066325	2019-03-31	20.1	A
USGS	09066325	2019-04-01	19.2	A
USGS	09066325	2019-04-02	19.2	A
USGS	09066325	2019-04-03	19.2	A
USGS	09066325	2019-04-04	21.4	A
USGS	09066325	2019-04-05	25.2	A
USGS	09066325	2019-04-06	30.9	A
USGS	09066325	2019-04-07	35.0	A
USGS	09066325	2019-04-08	44.6	A
USGS	09066325	2019-04-09	57.8	A
USGS	09066325	2019-04-10	61.0	A
USGS	09066325	2019-04-11	44.3	A
USGS	09066325	2019-04-12	38.1	A
USGS	09066325	2019-04-13	33.6	A
USGS	09066325	2019-04-14	30.4	A
USGS	09066325	2019-04-15	32.1	A
USGS	09066325	2019-04-16	39.2	A
USGS	09066325	2019-04-17	41.0	A
USGS	09066325	2019-04-18	45.3	A
USGS	09066325	2019-04-19	54.4	A
USGS	09066325	2019-04-20	79.5	A
USGS	09066325	2019-04-21	87.2	A
USGS	09066325	2019-04-22	79.2	A
USGS	09066325	2019-04-23	88.6	A
USGS	09066325	2019-04-24	104	A
USGS	09066325	2019-04-25	120	A
USGS	09066325	2019-04-26	152	A
USGS	09066325	2019-04-27	179	A
USGS	09066325	2019-04-28	171	A
USGS	09066325	2019-04-29	152	A
USGS	09066325	2019-04-30	144	A
USGS	09066325	2019-05-01	124	A
USGS	09066325	2019-05-02	105	A
USGS	09066325	2019-05-03	97.8	A
USGS	09066325	2019-05-04	99.8	A
USGS	09066325	2019-05-05	108	A
USGS	09066325	2019-05-06	124	A
USGS	09066325	2019-05-07	132	A
USGS	09066325	2019-05-08	140	A
USGS	09066325	2019-05-09	127	A
USGS	09066325	2019-05-10	114	A
USGS	09066325	2019-05-11	103	A
USGS	09066325	2019-05-12	105	A
USGS	09066325	2019-05-13	126	A
USGS	09066325	2019-05-14	169	A
USGS	09066325	2019-05-15	227	A
USGS	09066325	2019-05-16	303	A
USGS	09066325	2019-05-17	325	A
USGS	09066325	2019-05-18	238	A
USGS	09066325	2019-05-19	191	A
USGS	09066325	2019-05-20	164	A
USGS	09066325	2019-05-21	150	A
USGS	09066325	2019-05-22	139	A
USGS	09066325	2019-05-23	133	A
USGS	09066325	2019-05-24	127	A
USGS	09066325	2019-05-25	129	A
USGS	09066325	2019-05-26	145	A
USGS	09066325	2019-05-27	161	A
USGS	09066325	2019-05-28	161	A
USGS	09066325	2019-05-29	158	A
USGS	09066325	2019-05-30	152	A
USGS	09066325	2019-05-31	166	A
USGS	09066325	2019-06-01	214	A
USGS	09066325	2019-06-02	302	A
USGS	09066325	2019-06-03	357	A
USGS	09066325	2019-06-04	460	A
USGS	09066325	2019-06-05	579	A
USGS	09066325	2019-06-06	776	A
USGS	09066325	2019-06-07	878	A
USGS	09066325	2019-06-08	961	A
USGS	09066325	2019-06-09	959	A
USGS	09066325	2019-06-10	833	A
USGS	09066325	2019-06-11	836	A
USGS	09066325	2019-06-12	902	A
USGS	09066325	2019-06-13	1070	A
USGS	09066325	2019-06-14	1210	A
USGS	09066325	2019-06-15	1120	A
USGS	09066325	2019-06-16	1080	A
USGS	09066325	2019-06-17	1060	A
USGS	09066325	2019-06-18	1140	A
USGS	09066325	2019-06-19	1240	A
USGS	09066325	2019-06-20	1150	A
USGS	09066325	2019-06-21	1070	A
USGS	09066325	2019-06-22	933	A
USGS	09066325	2019-06-23	769	A
USGS	09066325	2019-06-24	654	A
USGS	09066325	2019-06-25	655	A
USGS	09066325	2019-06-26	747	A
USGS	09066325	2019-06-27	940	A
USGS	09066325	2019-06-28	1160	A
USGS	09066325	2019-06-29	1320	A
USGS	09066325	2019-06-30	1530	A
USGS	09066325	2019-07-01	1720	A
USGS	09066325	2019-07-02	1420	A
USGS	09066325	2019-07-03	1240	A
USGS	09066325	2019-07-04	1110	A
USGS	09066325	2019-07-05	1000	A
USGS	09066325	2019-07-06	944	A
USGS	09066325	2019-07-07	848	A
USGS	09066325	2019-07-08	816	A
USGS	09066325	2019-07-09	767	A
USGS	09066325	2019-07-10	712	A
USGS	09066325	2019-07-11	700	A
USGS	09066325	2019-07-12	686	A
USGS	09066325	2019-07-13	636	A
USGS	09066325	2019-07-14	615	A
USGS	09066325	2019-07-15	580	A
USGS	09066325	2019-07-16	553	A
USGS	09066325	2019-07-17	529	A
USGS	09066325	2019-07-18	467	A
USGS	09066325	2019-07-19	401	A
USGS	09066325	2019-07-20	382	A
USGS	09066325	2019-07-21	353	A
USGS	09066325	2019-07-22	313	A
USGS	09066325	2019-07-23	283	A
USGS	09066325	2019-07-24	255	A
USGS	09066325	2019-07-25	233	A
USGS	09066325	2019-07-26	217	A
USGS	09066325	2019-07-27	204	A
USGS	09066325	2019-07-28	204	A
USGS	09066325	2019-07-29	189	A
USGS	09066325	2019-07-30	175	A
USGS	09066325	2019-07-31	172	A
USGS	09066325	2019-08-01	156	A
USGS	09066325	2019-08-02	150	A
USGS	09066325	2019-08-03	145	A
USGS	09066325	2019-08-04	143	A
USGS	09066325	2019-08-05	143	A
USGS	09066325	2019-08-06	128	A
USGS	09066325	2019-08-07	117	A
USGS	09066325	2019-08-08	114	A
USGS	09066325	2019-08-09	121	A
USGS	09066325	2019-08-10	108	A
USGS	09066325	2019-08-11	122	A
USGS	09066325	2019-08-12	98.9	A
USGS	09066325	2019-08-13	82.3	A
USGS	09066325	2019-08-14	75.9	A
USGS	09066325	2019-08-15	71.6	A
USGS	09066325	2019-08-16	68.2	A
USGS	09066325	2019-08-17	66.0	A
USGS	09066325	2019-08-18	62.8	A
USGS	09066325	2019-08-19	60.4	A
USGS	09066325	2019-08-20	57.8	A
USGS	09066325	2019-08-21	56.2	A
USGS	09066325	2019-08-22	54.3	A
USGS	09066325	2019-08-23	52.9	A
USGS	09066325	2019-08-24	50.0	A
USGS	09066325	2019-08-25	48.8	A
USGS	09066325	2019-08-26	47.4	A
USGS	09066325	2019-08-27	46.1	A
USGS	09066325	2019-08-28	44.3	A
USGS	09066325	2019-08-29	42.6	A
USGS	09066325	2019-08-30	41.6	A
USGS	09066325	2019-08-31	41.2	A
USGS	09066325	2019-09-01	39.8	A
USGS	09066325	2019-09-02	38.7	A
USGS	09066325	2019-09-03	37.4	A
USGS	09066325	2019-09-04	36.2	A
USGS	09066325	2019-09-05	36.9	A
USGS	09066325	2019-09-06	38.3	A
USGS	09066325	2019-09-07	41.2	A
USGS	09066325	2019-09-08	39.5	A
USGS	09066325	2019-09-09	41.8	A
USGS	09066325	2019-09-10	37.1	A
USGS	09066325	2019-09-11	35.5	A
USGS	09066325	2019-09-12	34.9	A
USGS	09066325	2019-09-13	33.6	A
USGS	09066325	2019-09-14	32.1	A
USGS	09066325	2019-09-15	30.8	A
USGS	09066325	2019-09-16	29.3	A
USGS	09066325	2019-09-17	28.7	A
USGS	09066325	2019-09-18	29.1	A
USGS	09066325	2019-09-19	28.0	A
USGS	09066325	2019-09-20	27.5	A
USGS	09066325	2019-09-21	26.1	A
USGS	09066325	2019-09-22	25.8	A
USGS	09066325	2019-09-23	25.3	A
USGS	09066325	2019-09-24	24.5	A
USGS	09066325	2019-09-25	24.4	A
USGS	09066325	2019-09-26	23.8	A
USGS	09066325	2019-09-27	23.8	A
USGS	09066325	2019-09-28	26.2	A
USGS	09066325	2019-09-29	23.9	A
USGS	09066325	2019-09-30	23.0	A
USGS	09066325	2019-10-01	22.4	A
USGS	09066325	2019-10-02	22.1	A
USGS	09066325	2019-10-03	22.2	A
USGS	09066325	2019-10-04	22.1	A
USGS	09066325	2019-10-05	21.5	A
USGS	09066325	2019-10-06	21.2	A
USGS	09066325	2019-10-07	21.0	A
USGS	09066325	2019-10-08	21.4	A
USGS	09066325	2019-10-09	21.3	A
USGS	09066325	2019-10-10	22.7	A
USGS	09066325	2019-10-11	20.6	A
USGS	09066325	2019-10-12	21.9	A
USGS	09066325	2019-10-13	22.1	A
USGS	09066325	2019-10-14	22.2	A
USGS	09066325	2019-10-15	21.9	A
USGS	09066325	2019-10-16	21.6	A
USGS	09066325	2019-10-17	21.7	A
USGS	09066325	2019-10-18	23.9	A
USGS	09066325	2019-10-19	22.0	A
USGS	09066325	2019-10-20	22.3	A
USGS	09066325	2019-10-21	22.6	A
USGS	09066325	2019-10-22	24.6	A
USGS	09066325	2019-10-23	24.6	A
USGS	09066325	2019-10-24	23.3	A
USGS	09066325	2019-10-25	23.0	A
USGS	09066325	2019-10-26	24.4	A
USGS	09066325	2019-10-27	24.4	A
USGS	09066325	2019-10-28	22.7	A
USGS	09066325	2019-10-29	22.5	A
USGS	09066325	2019-10-30	20.0	A
USGS	09066325	2019-10-31	20.4	A
USGS	09066325	2019-11-01	22.1	A
USGS	09066325	2019-11-02	20.5	A
USGS	09066325	2019-11-03	20.9	A
USGS	09066325	2019-11-04	21.4	A
USGS	09066325	2019-11-05	20.8	A
USGS	09066325	2019-11-06	20.6	A
USGS	09066325	2019-11-07	20.2	A
USGS	09066325	2019-11-08	20.8	A
USGS	09066325	2019-11-09	20.1	A
USGS	09066325	2019-11-10	20.5	A
USGS	09066325	2019-11-11	20.5	A
USGS	09066325	2019-11-12	17.1	A
USGS	09066325	2019-11-13	15.2	A
USGS	09066325	2019-11-14	17.1	A
USGS	09066325	2019-11-15	17.7	A
USGS	09066325	2019-11-16	18.6	A
USGS	09066325	2019-11-17	17.9	A
USGS	09066325	2019-11-18	18.4	A
USGS	09066325	2019-11-19	18.7	A
USGS	09066325	2019-11-20	19.2	A
USGS	09066325	2019-11-21	19.4	A
USGS	09066325	2019-11-22	19.8	A
USGS	09066325	2019-11-23	17.7	A
USGS	09066325	2019-11-24	16.1	A
USGS	09066325	2019-11-25	19.0	A
USGS	09066325	2019-11-26	18.1	A
USGS	09066325	2019-11-27	17.1	A
USGS	09066325	2019-11-28	19.5	A
USGS	09066325	2019-11-29	19.4	A
USGS	09066325	2019-11-30	18.1	A
USGS	09066325	2019-12-01	17.5	A
USGS	09066325	2019-12-02	18.3	A
USGS	09066325	2019-12-03	19.6	A
USGS	09066325	2019-12-04	18.0	A
USGS	09066325	2019-12-05	18.2	A
USGS	09066325	2019-12-06	18.4	A
USGS	09066325	2019-12-07	17.9	A
USGS	09066325	2019-12-08	18.9	A
USGS	09066325	2019-12-09	18.6	A
USGS	09066325	2019-12-10	18.4	A
USGS	09066325	2019-12-11	16.9	A
USGS	09066325	2019-12-12	19.0	A
USGS	09066325	2019-12-13	19.6	A
USGS	09066325	2019-12-14	21.1	A
USGS	09066325	2019-12-15	20.6	A
USGS	09066325	2019-12-16	20.0	A
USGS	09066325	2019-12-17	19.2	A
USGS	09066325	2019-12-18	20.9	A
USGS	09066325	2019-12-19	21.2	A
USGS	09066325	2019-12-20	20.4	A
USGS	09066325	2019-12-21	20.7	A
USGS	09066325	2019-12-22	22.3	A
USGS	09066325	2019-12-23	21.5	A
USGS	09066325	2019-12-24	21.8	A
USGS	09066325	2019-12-25	21.6	A
USGS	09066325	2019-12-26	21.2	A
USGS	09066325	2019-12-27	21.6	A
USGS	09066325	2019-12-28	22.0	A
USGS	09066325	2019-12-29	21.7	A
USGS	09066325	2019-12-30	19.6	A
USGS	09066325	2019-12-31	20.6	A
USGS	09066325	2020-01-01	22.3	A
USGS	09066325	2020-01-02	22.7	A
USGS	09066325	2020-01-03	23.4	A
USGS	09066325	2020-01-04	22.3	A
USGS	09066325	2020-01-05	21.1	A
USGS	09066325	2020-01-06	21.0	A
USGS	09066325	2020-01-07	20.7	A
USGS	09066325	2020-01-08	20.1	A
USGS	09066325	2020-01-09	20.3	A
USGS	09066325	2020-01-10	20.1	A
USGS	09066325	2020-01-11	19.9	A
USGS	09066325	2020-01-12	20.9	A
USGS	09066325	2020-01-13	21.2	A
USGS	09066325	2020-01-14	21.1	A
USGS	09066325	2020-01-15	21.4	A
USGS	09066325	2020-01-16	20.8	A
USGS	09066325	2020-01-17	21.2	A
USGS	09066325	2020-01-18	20.9	A
USGS	09066325	2020-01-19	20.6	A
USGS	09066325	2020-01-20	20.0	A
USGS	09066325	2020-01-21	20.7	A
USGS	09066325	2020-01-22	20.8	A
USGS	09066325	2020-01-23	20.7	A
USGS	09066325	2020-01-24	21.5	A
USGS	09066325	2020-01-25	21.6	A
USGS	09066325	2020-01-26	21.0	A
USGS	09066325	2020-01-27	20.3	A
USGS	09066325	2020-01-28	19.0	A
USGS	09066325	2020-01-29	18.5	A
USGS	09066325	2020-01-30	18.7	A
USGS	09066325	2020-01-31	18.6	A
USGS	09066325	2020-02-01	19.8	A
USGS	09066325	2020-02-02	19.0	A
USGS	09066325	2020-02-03	19.8	A
USGS	09066325	2020-02-04	18.6	A
USGS	09066325	2020-02-05	17.2	A
USGS	09066325	2020-02-06	19.3	A
USGS	09066325	2020-02-07	20.4	A
USGS	09066325	2020-02-08	20.7	A
USGS	09066325	2020-02-09	21.1	A
USGS	09066325	2020-02-10	20.1	A
USGS	09066325	2020-02-11	18.7	A
USGS	09066325	2020-02-12	18.4	A
USGS	09066325	2020-02-13	17.7	A
USGS	09066325	2020-02-14	17.9	A
USGS	09066325	2020-02-15	17.1	A
USGS	09066325	2020-02-16	16.6	A
USGS	09066325	2020-02-17	16.9	A
USGS	09066325	2020-02-18	16.4	A
USGS	09066325	2020-02-19	15.9	A
USGS	09066325	2020-02-20	14.9	A
USGS	09066325	2020-02-21	15.6	A
USGS	09066325	2020-02-22	15.8	A
USGS	09066325	2020-02-23	16.1	A
USGS	09066325	2020-02-24	15.2	A
USGS	09066325	2020-02-25	14.8	A
USGS	09066325	2020-02-26	15.3	A
USGS	09066325	2020-02-27	17.6	A
USGS	09066325	2020-02-28	16.3	A
USGS	09066325	2020-02-29	17.4	A
USGS	09066325	2020-03-01	18.8	A
USGS	09066325	2020-03-02	19.1	A
USGS	09066325	2020-03-03	16.7	A
USGS	09066325	2020-03-04	17.6	A
USGS	09066325	2020-03-05	18.4	A
USGS	09066325	2020-03-06	19.0	A
USGS	09066325	2020-03-07	20.7	A
USGS	09066325	2020-03-08	20.7	A
USGS	09066325	2020-03-09	20.6	A
USGS	09066325	2020-03-10	20.0	A
USGS	09066325	2020-03-11	19.9	A
USGS	09066325	2020-03-12	21.2	A
USGS	09066325	2020-03-13	22.4	A
USGS	09066325	2020-03-14	21.0	A
USGS	09066325	2020-03-15	20.5	A
USGS	09066325	2020-03-16	21.8	A
USGS	09066325	2020-03-17	23.8	A
USGS	09066325	2020-03-18	24.2	A
USGS	09066325	2020-03-19	24.3	A
USGS	09066325	2020-03-20	22.9	A
USGS	09066325	2020-03-21	22.1	A
USGS	09066325	2020-03-22	22.1	A
USGS	09066325	2020-03-23	20.9	A
USGS	09066325	2020-03-24	21.6	A
USGS	09066325	2020-03-25	21.8	A
USGS	09066325	2020-03-26	22.2	A
USGS	09066325	2020-03-27	23.5	A
USGS	09066325	2020-03-28	22.0	A
USGS	09066325	2020-03-29	21.0	A
USGS	09066325	2020-03-30	21.6	A
USGS	09066325	2020-03-31	21.8	A
USGS	09066325	2020-04-01	23.3	A
USGS	09066325	2020-04-02	25.3	A
USGS	09066325	2020-04-03	23.3	A
USGS	09066325	2020-04-04	23.2	A
USGS	09066325	2020-04-05	23.5	A
USGS	09066325	2020-04-06	25.3	A
USGS	09066325	2020-04-07	30.4	A
USGS	09066325	2020-04-08	36.4	A
USGS	09066325	2020-04-09	43.2	A
USGS	09066325	2020-04-10	49.0	A
USGS	09066325	2020-04-11	49.7	A
USGS	09066325	2020-04-12	51.1	A
USGS	09066325	2020-04-13	43.0	A
USGS	09066325	2020-04-14	37.4	A
USGS	09066325	2020-04-15	35.0	A
USGS	09066325	2020-04-16	34.1	A
USGS	09066325	2020-04-17	32.0	A
USGS	09066325	2020-04-18	31.3	A
USGS	09066325	2020-04-19	30.7	A
USGS	09066325	2020-04-20	30.3	A
USGS	09066325	2020-04-21	32.9	A
USGS	09066325	2020-04-22	35.6	A
USGS	09066325	2020-04-23	38.0	A
USGS	09066325	2020-04-24	38.4	A
USGS	09066325	2020-04-25	37.6	A
USGS	09066325	2020-04-26	42.2	A
USGS	09066325	2020-04-27	49.6	A
USGS	09066325	2020-04-28	67.1	A
USGS	09066325	2020-04-29	84.1	A
USGS	09066325	2020-04-30	110	A
USGS	09066325	2020-05-01	156	A
USGS	09066325	2020-05-02	187	A
USGS	09066325	2020-05-03	202	A
USGS	09066325	2020-05-04	219	A
USGS	09066325	2020-05-05	169	A
USGS	09066325	2020-05-06	169	A
USGS	09066325	2020-05-07	183	A
USGS	09066325	2020-05-08	186	A
USGS	09066325	2020-05-09	186	A
USGS	09066325	2020-05-10	200	A
USGS	09066325	2020-05-11	210	A
USGS	09066325	2020-05-12	190	A
USGS	09066325	2020-05-13	209	A
USGS	09066325	2020-05-14	225	A
USGS	09066325	2020-05-15	225	A
USGS	09066325	2020-05-16	255	A
USGS	09066325	2020-05-17	332	A
USGS	09066325	2020-05-18	470	A
USGS	09066325	2020-05-19	548	A
USGS	09066325	2020-05-20	588	A
USGS	09066325	2020-05-21	544	A
USGS	09066325	2020-05-22	464	A
USGS	09066325	2020-05-23	427	A
USGS	09066325	2020-05-24	384	A
USGS	09066325	2020-05-25	298	A
USGS	09066325	2020-05-26	265	A
USGS	09066325	2020-05-27	340	A
USGS	09066325	2020-05-28	516	A
USGS	09066325	2020-05-29	713	A
USGS	09066325	2020-05-30	858	A
USGS	09066325	2020-05-31	933	A
USGS	09066325	2020-06-01	1020	A
USGS	09066325	2020-06-02	936	A
USGS	09066325	2020-06-03	879	A
USGS	09066325	2020-06-04	828	A
USGS	09066325	2020-06-05	824	A
USGS	09066325	2020-06-06	890	A
USGS	09066325	2020-06-07	823	A
USGS	09066325	2020-06-08	707	A
USGS	09066325	2020-06-09	552	A
USGS	09066325	2020-06-10	407	A
USGS	09066325	2020-06-11	387	A
USGS	09066325	2020-06-12	424	A
USGS	09066325	2020-06-13	493	A
USGS	09066325	2020-06-14	555	A
USGS	09066325	2020-06-15	487	A
USGS	09066325	2020-06-16	444	A
USGS	09066325	2020-06-17	450	A
USGS	09066325	2020-06-18	423	A
USGS	09066325	2020-06-19	392	A
USGS	09066325	2020-06-20	347	A
USGS	09066325	2020-06-21	331	A
USGS	09066325	2020-06-22	324	A
USGS	09066325	2020-06-23	326	A
USGS	09066325	2020-06-24	316	A
USGS	09066325	2020-06-25	303	A
USGS	09066325	2020-06-26	289	A
USGS	09066325	2020-06-27	283	A
USGS	09066325	2020-06-28	263	A
USGS	09066325	2020-06-29	246	A
USGS	09066325	2020-06-30	230	A
USGS	09066325	2020-07-01	205	A
USGS	09066325	2020-07-02	198	A
USGS	09066325	2020-07-03	191	A
USGS	09066325	2020-07-04	205	A
USGS	09066325	2020-07-05	199	A
USGS	09066325	2020-07-06	184	A
USGS	09066325	2020-07-07	173	A
USGS	09066325	2020-07-08	162	A
USGS	09066325	2020-07-09	151	A
USGS	09066325	2020-07-10	142	A
USGS	09066325	2020-07-11	132	A
USGS	09066325	2020-07-12	125	A
USGS	09066325	2020-07-13	127	A
USGS	09066325	2020-07-14	128	A
USGS	09066325	2020-07-15	129	A
USGS	09066325	2020-07-16	110	A
USGS	09066325	2020-07-17	98.3	A
USGS	09066325	2020-07-18	92.0	A
USGS	09066325	2020-07-19	87.5	A
USGS	09066325	2020-07-20	82.1	A
USGS	09066325	2020-07-21	77.5	A
USGS	09066325	2020-07-22	75.6	A
USGS	09066325	2020-07-23	73.7	A
USGS	09066325	2020-07-24	73.4	A
USGS	09066325	2020-07-25	74.3	A
USGS	09066325	2020-07-26	81.6	A
USGS	09066325	2020-07-27	68.3	A
USGS	09066325	2020-07-28	66.7	A
USGS	09066325	2020-07-29	63.2	A
USGS	09066325	2020-07-30	58.4	A
USGS	09066325	2020-07-31	54.6	A
USGS	09066325	2020-08-01	52.4	A
USGS	09066325	2020-08-02	50.4	A
USGS	09066325	2020-08-03	48.3	A
USGS	09066325	2020-08-04	45.8	A
USGS	09066325	2020-08-05	43.8	A
USGS	09066325	2020-08-06	42.2	A
USGS	09066325	2020-08-07	40.5	A
USGS	09066325	2020-08-08	38.7	A
USGS	09066325	2020-08-09	36.9	A
USGS	09066325	2020-08-10	35.7	A
USGS	09066325	2020-08-11	34.3	A
USGS	09066325	2020-08-12	33.0	A
USGS	09066325	2020-08-13	31.8	A
USGS	09066325	2020-08-14	30.5	A
USGS	09066325	2020-08-15	29.5	A
USGS	09066325	2020-08-16	28.3	A
USGS	09066325	2020-08-17	27.8	A
USGS	09066325	2020-08-18	26.7	A
USGS	09066325	2020-08-19	25.9	A
USGS	09066325	2020-08-20	25.6	A
USGS	09066325	2020-08-21	25.3	A
USGS	09066325	2020-08-22	24.3	A
USGS	09066325	2020-08-23	23.5	A
USGS	09066325	2020-08-24	23.6	A
USGS	09066325	2020-08-25	23.3	A
USGS	09066325	2020-08-26	25.3	A
USGS	09066325	2020-08-27	25.0	A
USGS	09066325	2020-08-28	23.6	A
USGS	09066325	2020-08-29	31.0	A
USGS	09066325	2020-08-30	30.1	A
USGS	09066325	2020-08-31	26.5	A
USGS	09066325	2020-09-01	27.0	A
USGS	09066325	2020-09-02	24.5	A
USGS	09066325	2020-09-03	22.6	A
USGS	09066325	2020-09-04	21.5	A
USGS	09066325	2020-09-05	20.8	A
USGS	09066325	2020-09-06	20.0	A
USGS	09066325	2020-09-07	19.2	A
USGS	09066325	2020-09-08	19.9	A
USGS	09066325	2020-09-09	22.1	A
USGS	09066325	2020-09-10	23.0	A
USGS	09066325	2020-09-11	23.0	A
USGS	09066325	2020-09-12	22.3	A
USGS	09066325	2020-09-13	21.2	A
USGS	09066325	2020-09-14	19.9	A
USGS	09066325	2020-09-15	19.0	A
USGS	09066325	2020-09-16	18.5	A
USGS	09066325	2020-09-17	18.1	A
USGS	09066325	2020-09-18	18.0	A
USGS	09066325	2020-09-19	18.1	A
USGS	09066325	2020-09-20	17.5	A
USGS	09066325	2020-09-21	17.7	A
USGS	09066325	2020-09-22	17.2	A
USGS	09066325	2020-09-23	17.4	A
USGS	09066325	2020-09-24	17.0	A
USGS	09066325	2020-09-25	16.8	A
USGS	09066325	2020-09-26	16.6	A
USGS	09066325	2020-09-27	16.1	A
USGS	09066325	2020-09-28	16.9	A
USGS	09066325	2020-09-29	16.6	A
USGS	09066325	2020-09-30	16.2	A
USGS	09066325	2020-10-01	16.2	A
USGS	09066325	2020-10-02	15.5	A
USGS	09066325	2020-10-03	15.1	A
USGS	09066325	2020-10-04	14.6	A
USGS	09066325	2020-10-05	14.2	A
USGS	09066325	2020-10-06	14.2	A
USGS	09066325	2020-10-07	13.9	A
USGS	09066325	2020-10-08	14.0	A
USGS	09066325	2020-10-09	13.9	A
USGS	09066325	2020-10-10	13.5	A
USGS	09066325	2020-10-11	14.7	A
USGS	09066325	2020-10-12	14.8	A
USGS	09066325	2020-10-13	15.3	A
USGS	09066325	2020-10-14	14.9	A
USGS	09066325	2020-10-15	14.0	A
USGS	09066325	2020-10-16	13.9	A
USGS	09066325	2020-10-17	14.1	A
USGS	09066325	2020-10-18	13.6	A
USGS	09066325	2020-10-19	13.1	A
USGS	09066325	2020-10-20	12.8	A
USGS	09066325	2020-10-21	12.8	A
USGS	09066325	2020-10-22	12.5	A
USGS	09066325	2020-10-23	13.1	A
USGS	09066325	2020-10-24	13.2	A
USGS	09066325	2020-10-25	12.8	A:e
USGS	09066325	2020-10-26	12.2	A:e
USGS	09066325	2020-10-27	11.3	A:e
USGS	09066325	2020-10-28	14.4	A:e
USGS	09066325	2020-10-29	13.4	A
USGS	09066325	2020-10-30	13.2	A
USGS	09066325	2020-10-31	13.2	A
USGS	09066325	2020-11-01	12.8	A
USGS	09066325	2020-11-02	12.8	A
USGS	09066325	2020-11-03	13.1	A
USGS	09066325	2020-11-04	13.3	A
USGS	09066325	2020-11-05	13.2	A
USGS	09066325	2020-11-06	13.0	A
USGS	09066325	2020-11-07	13.3	A:e
USGS	09066325	2020-11-08	13.6	A:e
USGS	09066325	2020-11-09	13.3	A
USGS	09066325	2020-11-10	11.2	A:e
